transaction_id,user_id,timestamp,transaction_type,feature_name,amount
T_3470944,U_05782,2026-01-28 00:39:44.878487,coin_sink,Daily Reward,2347.0
T_1494160,U_08064,2026-05-15 07:53:39.801980,coin_source,Baloot Room,4353.0
T_9578635,U_08767,2026-05-16 23:47:02.322232,coin_source,Store Bundle,3626.0
T_1980361,U_01842,2025-09-26 04:52:38.235823,coin_sink,Store Bundle,2388.0
T_1730807,U_00365,2025-07-31 06:53:45.202520,coin_sink,Tournament Entry,4821.0
T_9125630,U_02900,2025-10-14 19:46:40.720072,coin_source,Tournament Entry,6543.0
T_7246365,U_01429,2025-09-08 03:03:11.179117,iap_purchase,Daily Reward,4.99
T_2048212,U_04467,2025-12-12 00:36:26.138613,coin_source,Baloot Room,4751.0
T_3540397,U_09207,2026-06-04 01:15:45.094509,coin_sink,Store Bundle,3885.0
T_8817986,U_09850,2026-06-27 12:35:12.691269,coin_source,Daily Reward,5183.0
T_2773497,U_02777,2025-10-18 08:01:09.126912,coin_source,Baloot Room,8848.0
T_3008865,U_07083,2026-03-18 12:27:08.802880,coin_sink,Baloot Room,752.0
T_5154710,U_09534,2026-06-24 23:44:35.427542,coin_source,Baloot Room,990.0
T_6305076,U_05064,2026-02-08 19:37:53.627362,coin_source,Tournament Entry,2821.0
T_3784700,U_02303,2025-10-17 00:45:13.231323,coin_sink,Daily Reward,1327.0
T_4994444,U_09146,2026-06-07 19:49:16.255625,coin_source,Store Bundle,2308.0
T_1202555,U_01299,2025-08-30 09:09:42.178217,coin_sink,Tournament Entry,1699.0
T_9848071,U_07774,2026-06-02 17:49:44.338433,coin_source,Store Bundle,2245.0
T_6758463,U_05572,2026-01-22 08:41:02.646264,coin_sink,Baloot Room,4892.0
T_5734632,U_01545,2025-09-15 08:40:45.364536,iap_purchase,Daily Reward,9.99
T_7158090,U_08040,2026-04-25 10:52:05.832583,coin_sink,Store Bundle,4934.0
T_7811443,U_01512,2025-09-01 03:46:06.156615,coin_sink,Baloot Room,4320.0
T_3486270,U_02228,2025-09-22 07:02:49.576957,iap_purchase,Store Bundle,4.99
T_2471038,U_06894,2026-03-22 14:52:18.793879,coin_sink,Tournament Entry,4455.0
T_4342680,U_06855,2026-03-19 04:42:16.093609,coin_sink,Baloot Room,3982.0
T_2179303,U_06427,2026-02-24 13:44:20.306030,coin_sink,Store Bundle,1739.0
T_1368578,U_07379,2026-04-01 07:46:27.758775,coin_sink,Daily Reward,907.0
T_4574855,U_06127,2026-02-17 14:54:45.688568,coin_source,Tournament Entry,8766.0
T_2541229,U_05467,2026-03-03 12:41:41.530153,coin_source,Store Bundle,4397.0
T_6715102,U_02331,2025-09-26 01:17:02.862286,coin_source,Daily Reward,7005.0
T_8940357,U_07804,2026-04-26 20:06:41.800180,iap_purchase,Baloot Room,9.99
T_4504203,U_09375,2026-06-12 04:26:42.880288,coin_source,Daily Reward,7548.0
T_3898573,U_04607,2025-12-25 03:15:34.293429,coin_source,Store Bundle,3207.0
T_5588220,U_07557,2026-04-12 19:43:04.698469,iap_purchase,Baloot Room,9.99
T_9421373,U_07392,2026-04-02 19:09:48.658865,coin_sink,Daily Reward,919.0
T_9083269,U_07705,2026-04-09 05:22:44.176417,coin_sink,Baloot Room,2817.0
T_6864390,U_03152,2025-11-30 00:33:07.398739,coin_sink,Baloot Room,3263.0
T_3466167,U_03808,2025-11-16 23:15:55.895589,coin_sink,Baloot Room,2251.0
T_5662003,U_07472,2026-04-29 17:15:01.890189,coin_sink,Store Bundle,1741.0
T_4015758,U_02856,2025-10-15 05:13:48.442844,iap_purchase,Baloot Room,4.99
T_1524990,U_09437,2026-06-16 10:45:45.634563,coin_source,Baloot Room,5204.0
T_3832342,U_02845,2025-10-22 19:35:35.373537,coin_source,Tournament Entry,5407.0
T_7027829,U_01519,2025-08-30 09:54:03.564356,coin_sink,Baloot Room,4171.0
T_5638844,U_00544,2025-08-11 19:42:56.057605,coin_source,Tournament Entry,2113.0
T_7480868,U_06994,2026-03-25 06:28:50.333033,coin_sink,Daily Reward,1442.0
T_7106174,U_05653,2026-02-05 07:38:49.792979,coin_source,Daily Reward,6311.0
T_5016078,U_08217,2026-04-30 21:56:08.856885,coin_sink,Tournament Entry,1795.0
T_1746635,U_07010,2026-03-29 20:29:52.979297,coin_sink,Baloot Room,2582.0
T_1488807,U_05030,2026-01-01 13:50:40.504050,coin_source,Daily Reward,9304.0
T_8750990,U_00117,2025-07-28 05:37:34.185418,iap_purchase,Store Bundle,4.99
T_3957504,U_07051,2026-03-19 08:25:03.510351,iap_purchase,Baloot Room,4.99
T_6892566,U_04887,2026-01-03 08:33:50.603060,coin_source,Baloot Room,6282.0
T_5251085,U_03978,2025-12-05 04:12:01.512151,coin_source,Baloot Room,2477.0
T_6478012,U_02433,2025-10-06 18:38:42.232223,coin_sink,Store Bundle,3394.0
T_7441253,U_06075,2026-02-19 17:21:22.088208,coin_sink,Store Bundle,4176.0
T_2681069,U_01992,2025-09-22 16:17:25.544554,coin_source,Store Bundle,3843.0
T_7207765,U_07963,2026-04-22 15:24:34.347434,coin_sink,Daily Reward,2809.0
T_1892369,U_09631,2026-06-25 12:43:25.220522,coin_sink,Daily Reward,3038.0
T_5270523,U_04448,2025-12-22 07:57:41.746174,coin_sink,Baloot Room,2754.0
T_8488277,U_01010,2025-08-07 19:58:20.630063,coin_source,Tournament Entry,2958.0
T_1792463,U_00457,2025-08-01 15:29:45.418541,coin_sink,Daily Reward,3138.0
T_3916409,U_02482,2025-09-30 13:34:24.086408,coin_source,Store Bundle,2609.0
T_6876003,U_09120,2026-06-07 21:02:34.455445,coin_source,Store Bundle,1659.0
T_2879210,U_08407,2026-05-10 20:23:32.781278,coin_sink,Daily Reward,1666.0
T_7613710,U_09125,2026-06-01 01:25:24.032403,coin_sink,Store Bundle,1310.0
T_2706495,U_03894,2025-12-25 02:36:32.619261,coin_sink,Tournament Entry,137.0
T_7066922,U_04500,2025-12-14 05:31:05.346534,coin_source,Daily Reward,8685.0
T_3189532,U_02340,2025-10-08 09:10:08.100810,coin_sink,Store Bundle,1317.0
T_9671359,U_02340,2025-09-28 09:10:08.100810,coin_source,Daily Reward,7696.0
T_4051622,U_06169,2026-02-12 03:42:30.135013,coin_sink,Tournament Entry,2417.0
T_2563117,U_03792,2025-11-23 09:14:53.249324,coin_source,Tournament Entry,5398.0
T_2659464,U_00947,2025-08-06 12:46:43.960396,coin_source,Baloot Room,829.0
T_7126952,U_09068,2026-06-12 23:29:10.855085,iap_purchase,Tournament Entry,9.99
T_3892750,U_01628,2025-08-31 09:23:40.342034,coin_sink,Daily Reward,1885.0
T_7804476,U_00514,2025-07-24 17:25:58.595859,coin_sink,Baloot Room,3955.0
T_3625244,U_05637,2026-01-23 17:37:47.146714,coin_sink,Daily Reward,3890.0
T_2356495,U_05738,2026-01-26 10:06:52.601260,coin_source,Store Bundle,6614.0
T_1552264,U_03420,2025-11-09 19:20:36.723672,iap_purchase,Daily Reward,4.99
T_7785466,U_02695,2025-10-29 08:10:48.064806,coin_source,Baloot Room,4197.0
T_3129742,U_03229,2025-10-30 20:00:38.883888,coin_source,Daily Reward,8543.0
T_9052047,U_08858,2026-06-22 07:30:28.622862,coin_source,Tournament Entry,8690.0
T_8469881,U_08773,2026-06-11 05:02:25.814581,coin_source,Tournament Entry,8376.0
T_4789605,U_08777,2026-06-02 08:32:41.476147,coin_source,Daily Reward,4919.0
T_7806214,U_01081,2025-08-14 10:10:28.622862,coin_source,Store Bundle,9233.0
T_3062894,U_00218,2025-07-16 22:06:39.639963,coin_source,Store Bundle,6238.0
T_6325958,U_02972,2025-11-01 10:51:22.628262,coin_sink,Daily Reward,841.0
T_8600404,U_05802,2026-02-04 18:11:03.186318,coin_source,Store Bundle,7780.0
T_7071210,U_07825,2026-04-23 14:30:34.023402,coin_sink,Daily Reward,2355.0
T_9006759,U_07485,2026-03-31 04:38:22.790279,coin_source,Baloot Room,7662.0
T_9611895,U_07167,2026-03-23 14:02:37.695769,iap_purchase,Baloot Room,4.99
T_2200613,U_00650,2025-07-30 16:34:51.089108,coin_sink,Store Bundle,911.0
T_7984865,U_07909,2026-04-16 16:06:02.916291,coin_sink,Daily Reward,2668.0
T_1693135,U_00310,2025-07-24 06:42:39.855985,iap_purchase,Daily Reward,4.99
T_7542047,U_05801,2026-02-06 17:18:29.270927,coin_sink,Store Bundle,561.0
T_6012118,U_07205,2026-04-04 23:20:06.480648,coin_sink,Baloot Room,4890.0
T_8129324,U_06306,2026-03-24 03:43:56.543654,coin_sink,Tournament Entry,4616.0
T_9975524,U_04389,2025-12-18 04:16:20.738073,coin_sink,Tournament Entry,1378.0
T_6358668,U_08532,2026-05-21 09:54:12.205220,coin_sink,Daily Reward,1275.0
T_4229581,U_04708,2025-12-21 19:44:39.747974,coin_sink,Daily Reward,2139.0
T_4944532,U_08519,2026-05-08 22:30:51.305130,coin_source,Daily Reward,4163.0
T_9838529,U_00938,2025-08-05 04:53:38.721872,coin_sink,Daily Reward,1551.0
T_8092410,U_08191,2026-05-04 23:09:27.056705,coin_sink,Baloot Room,735.0
T_4998568,U_05275,2026-01-11 12:29:09.774977,coin_sink,Baloot Room,801.0
T_2644258,U_09276,2026-06-11 13:42:45.256525,coin_source,Store Bundle,408.0
T_8966826,U_01639,2025-09-13 19:01:53.411341,coin_source,Daily Reward,7345.0
T_7092637,U_08775,2026-06-27 06:47:33.645364,coin_source,Store Bundle,6764.0
T_1770132,U_04033,2025-12-07 04:23:06.858685,coin_sink,Daily Reward,4344.0
T_5477867,U_02836,2025-10-24 11:42:30.135013,coin_sink,Daily Reward,330.0
T_4248849,U_06239,2026-02-16 17:02:04.212421,coin_source,Store Bundle,6290.0
T_8458122,U_07090,2026-03-22 18:35:06.210621,iap_purchase,Tournament Entry,4.99
T_3920040,U_04614,2025-12-28 09:23:31.701170,coin_sink,Daily Reward,3834.0
T_1554182,U_00925,2025-08-03 17:30:17.821782,coin_source,Baloot Room,6394.0
T_1815250,U_09063,2026-05-27 19:06:21.278127,coin_sink,Daily Reward,3134.0
T_8521997,U_00357,2025-07-13 23:53:13.879387,coin_sink,Daily Reward,1085.0
T_7474602,U_07718,2026-04-08 16:46:05.076507,coin_source,Baloot Room,6509.0
T_5194491,U_07822,2026-04-18 11:52:52.277227,coin_source,Tournament Entry,6588.0
T_7320771,U_01989,2025-09-14 13:39:43.798379,iap_purchase,Daily Reward,4.99
T_3072271,U_04080,2025-12-09 21:33:40.882088,coin_source,Tournament Entry,7034.0
T_9693317,U_01353,2025-09-05 08:28:13.609360,coin_source,Store Bundle,5321.0
T_4984278,U_05335,2026-01-11 17:03:04.698469,coin_sink,Baloot Room,1698.0
T_7700748,U_02548,2025-11-26 23:23:42.502250,coin_source,Baloot Room,2085.0
T_9029635,U_00671,2025-07-27 10:58:43.312331,iap_purchase,Store Bundle,4.99
T_1536619,U_00979,2025-09-01 16:48:49.252925,coin_source,Daily Reward,9891.0
T_2495548,U_07493,2026-04-02 11:38:54.113411,coin_sink,Daily Reward,3773.0
T_1363677,U_04927,2025-12-29 19:36:27.218721,coin_source,Daily Reward,2592.0
T_3104243,U_02229,2025-09-28 07:55:23.492349,coin_source,Tournament Entry,4543.0
T_1096552,U_05142,2026-01-27 15:57:59.027902,coin_sink,Tournament Entry,751.0
T_3208795,U_01116,2025-08-24 16:50:15.661566,iap_purchase,Baloot Room,4.99
T_4420222,U_07606,2026-04-18 14:38:46.552655,coin_sink,Store Bundle,3565.0
T_2147084,U_06815,2026-03-08 17:39:39.477947,coin_sink,Daily Reward,2414.0
T_3379757,U_02237,2025-09-23 14:55:54.815481,coin_sink,Daily Reward,3986.0
T_7482004,U_09613,2026-06-22 20:57:14.743474,iap_purchase,Store Bundle,4.99
T_5407752,U_08565,2026-05-14 14:48:51.413141,iap_purchase,Baloot Room,9.99
T_9696452,U_01730,2025-09-07 02:45:19.711971,coin_source,Store Bundle,7216.0
T_1518318,U_07788,2026-04-28 06:05:39.153915,iap_purchase,Store Bundle,9.99
T_1109510,U_02582,2025-10-07 05:10:55.625562,coin_source,Baloot Room,2280.0
T_8906966,U_08752,2026-05-28 10:38:33.591359,coin_sink,Tournament Entry,706.0
T_5567879,U_00979,2025-08-21 16:48:49.252925,coin_sink,Baloot Room,4125.0
T_1677633,U_09864,2026-06-27 00:51:07.506750,coin_sink,Store Bundle,4967.0
T_1077277,U_04893,2026-01-08 13:49:14.095409,coin_sink,Daily Reward,1882.0
T_1163443,U_05840,2026-02-12 03:28:31.971197,coin_sink,Baloot Room,247.0
T_3984497,U_00528,2025-07-30 05:41:53.411341,coin_source,Daily Reward,7648.0
T_4404724,U_07642,2026-04-13 22:11:07.506750,iap_purchase,Baloot Room,4.99
T_8896240,U_09410,2026-06-23 11:06:29.918991,coin_source,Tournament Entry,3297.0
T_8570814,U_05193,2026-01-06 12:38:48.712871,coin_source,Baloot Room,1602.0
T_7158918,U_02597,2025-10-05 18:19:24.356435,coin_sink,Baloot Room,711.0
T_6514478,U_08666,2026-05-30 07:17:56.867686,coin_sink,Tournament Entry,688.0
T_8479099,U_07742,2026-04-11 13:47:39.045904,coin_sink,Daily Reward,4176.0
T_3532538,U_07314,2026-04-01 22:49:43.258325,coin_sink,Tournament Entry,1758.0
T_6030456,U_07580,2026-04-04 15:52:04.752475,coin_source,Store Bundle,8577.0
T_4268360,U_07367,2026-04-02 21:15:40.774077,coin_source,Store Bundle,4270.0
T_7798099,U_00708,2025-08-10 19:23:38.181818,coin_source,Daily Reward,4708.0
T_9651109,U_04739,2025-12-25 22:54:11.125112,iap_purchase,Daily Reward,9.99
T_7853844,U_00246,2025-07-13 22:38:29.270927,coin_source,Tournament Entry,8884.0
T_6980863,U_01886,2025-09-15 19:25:30.513051,coin_source,Store Bundle,2080.0
T_9207078,U_07513,2026-04-30 05:10:12.421242,coin_source,Store Bundle,201.0
T_8693045,U_03824,2025-11-28 13:16:58.541854,coin_sink,Daily Reward,3211.0
T_2195987,U_01635,2025-09-09 15:31:37.749774,coin_sink,Store Bundle,1688.0
T_4919858,U_00474,2025-08-09 06:23:21.980198,coin_sink,Baloot Room,1724.0
T_3599848,U_01626,2025-08-30 07:38:32.511251,coin_sink,Tournament Entry,2561.0
T_2908824,U_02583,2025-10-04 06:03:29.540954,coin_sink,Tournament Entry,2703.0
T_8395702,U_01310,2025-08-19 18:47:55.247524,coin_source,Daily Reward,7245.0
T_9683911,U_03977,2025-11-23 03:19:27.596759,coin_source,Store Bundle,2797.0
T_9959339,U_08228,2026-05-01 07:34:21.926192,coin_source,Daily Reward,2855.0
T_2888877,U_03763,2025-11-21 07:50:29.702970,iap_purchase,Daily Reward,49.99
T_1810887,U_06392,2026-02-26 07:04:33.267326,coin_sink,Daily Reward,1251.0
T_9004040,U_00714,2025-08-09 00:39:01.674167,coin_source,Store Bundle,9470.0
T_8906100,U_03858,2025-12-01 19:04:11.665166,coin_source,Daily Reward,9803.0
T_1979883,U_05635,2026-01-24 15:52:39.315931,coin_sink,Baloot Room,3007.0
T_9583452,U_01628,2025-09-05 09:23:40.342034,coin_source,Baloot Room,2091.0
T_1250108,U_04010,2025-11-26 08:14:06.804680,coin_sink,Baloot Room,4114.0
T_3602348,U_01664,2025-08-31 16:56:01.296129,iap_purchase,Baloot Room,4.99
T_3054846,U_08640,2026-05-30 08:31:15.067506,coin_source,Store Bundle,6184.0
T_2015190,U_05271,2026-01-22 08:58:54.113411,coin_source,Tournament Entry,918.0
T_2842290,U_08673,2026-06-09 13:25:54.275427,iap_purchase,Store Bundle,4.99
T_7150797,U_04529,2025-12-29 06:55:28.892889,coin_source,Baloot Room,2819.0
T_5894412,U_05478,2026-02-04 22:19:54.599459,iap_purchase,Tournament Entry,4.99
T_8414555,U_07829,2026-04-13 18:00:49.684968,coin_source,Daily Reward,5814.0
T_7283337,U_00559,2025-08-01 08:51:24.788478,coin_sink,Daily Reward,2800.0
T_2440470,U_03528,2025-12-15 17:57:39.585958,coin_source,Tournament Entry,6310.0
T_7046630,U_05615,2026-01-23 22:21:21.008100,coin_sink,Daily Reward,183.0
T_9352682,U_04589,2025-12-15 11:29:23.816381,coin_source,Baloot Room,5384.0
T_9733670,U_07253,2026-03-25 17:23:14.419441,coin_sink,Daily Reward,2224.0
T_2091579,U_01879,2025-09-08 13:17:33.105310,coin_sink,Baloot Room,2705.0
T_7262391,U_04431,2025-12-23 17:04:05.184518,coin_source,Daily Reward,7521.0
T_4369208,U_09446,2026-06-13 18:38:50.873087,coin_sink,Store Bundle,2640.0
T_4787311,U_09965,2026-06-30 17:20:12.961296,iap_purchase,Tournament Entry,9.99
T_8606645,U_00607,2025-07-26 02:54:32.727272,coin_sink,Baloot Room,3918.0
T_6858344,U_00051,2025-07-20 19:48:15.769576,iap_purchase,Tournament Entry,9.99
T_9080429,U_00704,2025-07-26 15:53:22.520252,coin_sink,Store Bundle,1724.0
T_6681912,U_09941,2026-06-29 20:18:38.991899,coin_sink,Daily Reward,907.0
T_9472719,U_04280,2025-12-15 04:46:43.960396,coin_sink,Baloot Room,2763.0
T_2214530,U_01015,2025-08-19 00:21:10.207020,coin_sink,Store Bundle,1288.0
T_8653410,U_01406,2025-09-18 06:54:11.125112,coin_source,Tournament Entry,9027.0
T_4409003,U_05068,2026-01-18 23:08:09.288928,coin_sink,Daily Reward,4618.0
T_2095941,U_06060,2026-02-09 04:12:53.357335,coin_source,Store Bundle,9269.0
T_6105581,U_01249,2025-09-03 13:21:26.408640,coin_sink,Daily Reward,673.0
T_8426432,U_05331,2026-01-14 13:32:49.036903,coin_source,Baloot Room,8543.0
T_8502178,U_01701,2025-09-01 01:20:56.165616,coin_source,Store Bundle,3897.0
T_7219312,U_03410,2025-11-13 10:34:57.569756,coin_sink,Baloot Room,3885.0
T_1539362,U_02895,2025-10-19 15:23:51.143114,coin_source,Tournament Entry,644.0
T_2958698,U_09663,2026-06-18 16:45:30.513051,iap_purchase,Store Bundle,4.99
T_9721402,U_01420,2025-08-25 19:10:05.940594,coin_source,Daily Reward,670.0
T_2765544,U_05253,2026-01-11 17:12:43.636363,coin_source,Daily Reward,1641.0
T_8960482,U_04333,2025-12-09 03:12:41.476147,iap_purchase,Baloot Room,9.99
T_6645618,U_02613,2025-11-14 08:20:27.002700,iap_purchase,Daily Reward,9.99
T_8026426,U_05376,2026-02-20 04:58:15.229522,iap_purchase,Baloot Room,9.99
T_2489370,U_02011,2025-09-24 08:56:09.936993,coin_source,Daily Reward,8856.0
T_9022162,U_06607,2026-02-27 03:26:05.076507,coin_source,Baloot Room,3862.0
T_3557746,U_06188,2026-02-27 20:21:14.527452,coin_sink,Tournament Entry,4929.0
T_6524607,U_08070,2026-04-28 13:09:03.294329,coin_source,Store Bundle,9658.0
T_1482915,U_04234,2025-12-21 12:28:43.852385,coin_source,Tournament Entry,3770.0
T_7168330,U_09168,2026-06-06 15:05:42.394239,coin_sink,Tournament Entry,651.0
T_6847346,U_03715,2025-11-26 13:47:21.764176,coin_sink,Baloot Room,4395.0
T_1576392,U_04164,2025-12-27 23:09:09.774977,coin_source,Daily Reward,968.0
T_5821686,U_09148,2026-06-05 21:34:24.086408,coin_source,Tournament Entry,5581.0
T_9820143,U_01612,2025-08-28 19:22:37.695769,coin_sink,Tournament Entry,2325.0
T_8906860,U_04615,2025-12-25 10:16:05.616561,coin_sink,Tournament Entry,4715.0
T_2629307,U_09822,2026-06-25 12:03:23.060306,iap_purchase,Store Bundle,4.99
T_3086084,U_04205,2025-12-08 11:04:20.306030,coin_sink,Tournament Entry,1823.0
T_2486810,U_00860,2025-08-14 08:33:33.321332,iap_purchase,Baloot Room,4.99
T_5422929,U_07941,2026-05-13 20:08:08.208820,coin_sink,Tournament Entry,1172.0
T_4162522,U_01293,2025-08-22 03:54:18.685868,coin_source,Daily Reward,4179.0
T_3569347,U_06889,2026-03-11 10:29:29.216921,iap_purchase,Daily Reward,4.99
T_6296100,U_08926,2026-05-30 19:04:54.869486,coin_source,Baloot Room,7589.0
T_1842985,U_01057,2025-08-08 13:08:54.653465,iap_purchase,Daily Reward,9.99
T_4782037,U_04655,2025-12-21 21:18:42.232223,coin_sink,Tournament Entry,784.0
T_5685171,U_02141,2025-09-24 02:49:38.937893,coin_source,Daily Reward,5662.0
T_4758435,U_06616,2026-03-15 11:19:10.315031,coin_sink,Tournament Entry,3351.0
T_7825327,U_06794,2026-03-15 23:15:47.254725,coin_source,Store Bundle,4585.0
T_5107388,U_03466,2025-11-04 11:38:36.831683,coin_sink,Daily Reward,214.0
T_4089409,U_00766,2025-08-09 22:12:25.274527,iap_purchase,Daily Reward,9.99
T_1170681,U_04344,2025-12-07 12:50:54.545454,coin_sink,Store Bundle,3103.0
T_6695654,U_04157,2025-12-06 17:01:12.367236,coin_source,Tournament Entry,1620.0
T_4074652,U_02188,2025-09-18 20:00:12.961296,coin_sink,Baloot Room,4315.0
T_7314201,U_05533,2026-02-16 22:30:59.945994,coin_source,Daily Reward,5212.0
T_3602178,U_05602,2026-01-27 10:58:00.108010,coin_sink,Baloot Room,2520.0
T_8195437,U_08907,2026-06-11 02:26:10.477047,coin_source,Daily Reward,9120.0
T_9307863,U_01853,2025-09-17 14:30:51.305130,coin_source,Daily Reward,5987.0
T_5085380,U_03988,2025-11-25 12:57:40.666066,coin_sink,Baloot Room,3719.0
T_5628417,U_03496,2025-11-07 13:55:34.293429,iap_purchase,Store Bundle,4.99
T_8937705,U_07485,2026-03-31 04:38:22.790279,coin_sink,Store Bundle,2266.0
T_6042689,U_04243,2025-12-11 20:21:49.090909,coin_sink,Tournament Entry,2335.0
T_6537093,U_03081,2025-10-28 10:20:59.405940,coin_sink,Daily Reward,2377.0
T_5461895,U_08675,2026-05-15 15:11:02.106210,coin_source,Daily Reward,5025.0
T_6722299,U_09371,2026-06-20 00:56:27.218721,coin_source,Tournament Entry,8247.0
T_3608608,U_02084,2025-10-23 00:53:25.760576,coin_sink,Tournament Entry,2013.0
T_7228527,U_00184,2025-08-11 16:19:26.516651,iap_purchase,Store Bundle,4.99
T_6641757,U_07389,2026-03-30 16:32:06.912691,coin_source,Daily Reward,5168.0
T_1593304,U_04167,2025-12-23 01:46:51.521152,coin_sink,Tournament Entry,4041.0
T_8083038,U_07496,2026-04-21 14:16:35.859585,coin_sink,Daily Reward,4184.0
T_3391773,U_07867,2026-04-15 03:18:18.469846,coin_sink,Tournament Entry,3875.0
T_5652083,U_09340,2026-06-15 21:46:55.841584,coin_source,Daily Reward,1765.0
T_8185322,U_03392,2025-11-01 18:48:47.092709,coin_sink,Daily Reward,656.0
T_1945674,U_05863,2026-01-30 23:37:32.025202,coin_sink,Tournament Entry,157.0
T_5298595,U_05261,2026-01-19 00:13:14.959495,coin_source,Daily Reward,400.0
T_5534449,U_07436,2026-04-04 09:42:40.936093,coin_sink,Store Bundle,4077.0
T_7835180,U_02368,2025-10-08 09:41:57.731773,coin_source,Store Bundle,2376.0
T_8122473,U_05774,2026-01-28 17:39:13.555355,coin_source,Store Bundle,1892.0
T_4340841,U_07945,2026-04-25 23:38:23.870387,coin_sink,Store Bundle,3569.0
T_3019228,U_08435,2026-05-05 20:55:22.412241,coin_sink,Store Bundle,325.0
T_2225691,U_05896,2026-02-03 04:32:11.233123,coin_source,Daily Reward,1211.0
T_4317338,U_06229,2026-02-13 08:16:25.058505,coin_sink,Baloot Room,865.0
T_4954567,U_06934,2026-03-19 01:54:55.409540,coin_source,Tournament Entry,1391.0
T_3989109,U_01568,2025-08-31 04:49:45.418541,coin_sink,Baloot Room,1678.0
T_4343658,U_08711,2026-05-19 22:43:23.060306,coin_source,Baloot Room,7959.0
T_5953523,U_08102,2026-05-27 17:11:08.586858,coin_sink,Daily Reward,1629.0
T_4973359,U_00383,2025-07-15 22:39:55.679567,coin_sink,Tournament Entry,221.0
T_5240632,U_03136,2025-10-26 10:32:04.752475,coin_sink,Store Bundle,2696.0
T_8741092,U_05885,2026-02-11 18:53:58.163816,coin_sink,Tournament Entry,3803.0
T_9211894,U_07550,2026-05-04 13:35:07.290729,coin_source,Baloot Room,5646.0
T_8115986,U_04412,2025-12-10 00:25:20.792079,iap_purchase,Daily Reward,4.99
T_1767531,U_04262,2025-12-20 13:00:33.483348,coin_sink,Daily Reward,2027.0
T_2590024,U_05824,2026-02-05 13:27:29.324932,coin_sink,Store Bundle,1441.0
T_6137858,U_08890,2026-05-22 11:32:33.915391,coin_sink,Store Bundle,708.0
T_5352751,U_02019,2025-09-12 15:56:41.260126,coin_source,Baloot Room,8391.0
T_5770196,U_05610,2026-01-31 17:58:31.431143,coin_sink,Store Bundle,2206.0
T_9355196,U_06054,2026-02-17 22:57:29.864986,iap_purchase,Baloot Room,4.99
T_6856810,U_07077,2026-03-18 07:11:45.310531,coin_sink,Baloot Room,2512.0
T_9530166,U_06697,2026-03-05 10:16:57.461746,coin_sink,Baloot Room,3601.0
T_6673958,U_02772,2025-10-31 03:38:19.549954,iap_purchase,Daily Reward,19.99
T_7996134,U_09347,2026-06-27 03:54:53.249324,coin_sink,Store Bundle,2389.0
T_1282439,U_01635,2025-08-30 15:31:37.749774,coin_sink,Baloot Room,3101.0
T_6393808,U_09740,2026-06-22 12:13:01.998199,coin_source,Baloot Room,2042.0
T_2332369,U_09699,2026-06-20 00:17:51.467146,coin_source,Daily Reward,6052.0
T_7639143,U_01439,2025-09-01 11:48:50.333033,coin_source,Store Bundle,5805.0
T_4789413,U_06315,2026-03-16 11:37:01.782178,coin_sink,Daily Reward,206.0
T_4929720,U_04478,2025-12-31 10:14:39.207920,coin_sink,Store Bundle,2327.0
T_3949582,U_03030,2025-10-23 13:40:09.720972,coin_sink,Tournament Entry,4300.0
T_4264730,U_04202,2025-12-01 08:26:38.559855,coin_sink,Tournament Entry,2615.0
T_3571256,U_01832,2025-09-08 20:06:59.081908,coin_sink,Tournament Entry,1270.0
T_2922542,U_01404,2025-08-21 05:09:03.294329,coin_source,Store Bundle,5405.0
T_2882985,U_08232,2026-06-05 11:04:37.587758,coin_sink,Baloot Room,109.0
T_3542985,U_09781,2026-06-26 00:08:12.529252,coin_sink,Baloot Room,2173.0
T_6965054,U_07502,2026-04-15 19:31:59.351935,coin_source,Store Bundle,3235.0
T_3469663,U_09654,2026-06-21 08:52:25.274527,coin_sink,Store Bundle,4030.0
T_4326913,U_00855,2025-08-01 04:10:43.744374,coin_source,Store Bundle,7381.0
T_2481586,U_03934,2025-12-13 13:39:09.234923,coin_source,Daily Reward,2340.0
T_6482842,U_07811,2026-04-12 02:14:39.207920,coin_sink,Tournament Entry,2999.0
T_6772017,U_01754,2025-09-04 23:46:53.681368,coin_sink,Daily Reward,3895.0
T_5426656,U_01909,2025-09-11 15:34:30.567056,coin_sink,Daily Reward,4458.0
T_9210834,U_08982,2026-05-25 20:08:34.131413,coin_sink,Daily Reward,4512.0
T_3090825,U_02258,2025-09-21 09:19:47.038703,coin_sink,Tournament Entry,4057.0
T_7572829,U_01403,2025-09-06 04:16:29.378937,iap_purchase,Baloot Room,4.99
T_1164693,U_01319,2025-08-27 02:41:00.486048,coin_sink,Daily Reward,353.0
T_7577459,U_06931,2026-03-25 23:17:13.663366,coin_source,Tournament Entry,6279.0
T_8433865,U_01888,2025-09-09 21:10:38.343834,coin_source,Daily Reward,9630.0
T_6731867,U_05271,2026-01-18 08:58:54.113411,iap_purchase,Daily Reward,9.99
T_1535466,U_03462,2025-11-27 08:08:21.170117,coin_sink,Store Bundle,204.0
T_5518655,U_03937,2025-11-30 16:16:50.981098,coin_source,Baloot Room,6489.0
T_6349788,U_05095,2026-01-03 22:47:25.004500,coin_sink,Baloot Room,1063.0
T_5917164,U_06920,2026-03-18 13:39:00.594059,coin_sink,Daily Reward,2122.0
